Product_Display_Name,GUID,Service_Plan_Id,Service_Plans_Included_Friendly_Names
Office 365 F3,4b585984-651b-448a-9e53-3b10f069cf7f,f07046bd-2a3c-4b96-b0be-dea79d7cbfb8,Microsoft Forms (Plan F1)
Office 365 F3,4b585984-651b-448a-9e53-3b10f069cf7f,73b2a583-6a59-42e3-8e83-54db46bc3278,Microsoft Kaizala Pro Plan 1
Office 365 F3,4b585984-651b-448a-9e53-3b10f069cf7f,b737dad2-2f6c-4c65-90e3-ca563267e8b9,Microsoft Planner
Office 365 F3,4b585984-651b-448a-9e53-3b10f069cf7f,94065c59-bc8e-4e8b-89e5-5138d471eaff,Microsoft Search
Office 365 F3,4b585984-651b-448a-9e53-3b10f069cf7f,8c7d2df8-86f0-4902-b2ed-a0458298f3b3,Microsoft StaffHub
Office 365 F3,4b585984-651b-448a-9e53-3b10f069cf7f,3ffba0d2-38e5-4d5e-8ec0-98f2b05c09d9,Microsoft Stream for Office 365 F3
Office 365 F3,4b585984-651b-448a-9e53-3b10f069cf7f,57ff2da0-773e-42df-b2af-ffb7a2317929,Microsoft Teams
Office 365 F3,4b585984-651b-448a-9e53-3b10f069cf7f,882e1d05-acd1-4ccb-8708-6ee03664b117,Mobile Device Management for Office 365
Office 365 F3,4b585984-651b-448a-9e53-3b10f069cf7f,e95bec33-7c88-4a70-8e19-b10bd9d0c014,Office for the Web
Office 365 F3,4b585984-651b-448a-9e53-3b10f069cf7f,c63d4d19-e8cb-460e-b37c-4d6c34603745,Office Mobile Apps for Office 365
Office 365 F3,4b585984-651b-448a-9e53-3b10f069cf7f,e0287f9f-e222-4f98-9a83-f379e249159a,Power Apps for Office 365 F3
Office 365 F3,4b585984-651b-448a-9e53-3b10f069cf7f,bd91b1a4-9f94-4ecf-b45b-3a65e5c8128a,Power Automate for Office 365 F3
Office 365 F3,4b585984-651b-448a-9e53-3b10f069cf7f,ba2fdb48-290b-4632-b46a-e4ecc58ac11a,Power Virtual Agents for Office 365 F1
Office 365 F3,4b585984-651b-448a-9e53-3b10f069cf7f,7f6f28c2-34bb-4d4b-be36-48ca2e77e1ec,Project for Office (Plan F)
Office 365 F3,4b585984-651b-448a-9e53-3b10f069cf7f,902b47e5-dcb2-4fdc-858b-c63a90a2bdb9,SharePoint Kiosk
Office 365 F3,4b585984-651b-448a-9e53-3b10f069cf7f,afc06cb0-b4f4-4473-8286-d644f70d8faf,Skype for Business Online (Plan 1)
Office 365 F3,4b585984-651b-448a-9e53-3b10f069cf7f,a23b959c-7ce8-4e57-9140-b90eb88a9e97,Sway
Office 365 F3,4b585984-651b-448a-9e53-3b10f069cf7f,80873e7a-cd2a-4e67-b061-1b5381a676a5,To-Do (Firstline)
Office 365 F3,4b585984-651b-448a-9e53-3b10f069cf7f,a82fbf69-b4d7-49f4-83a6-915b2cf354f4,Viva Engage Core
Office 365 F3,4b585984-651b-448a-9e53-3b10f069cf7f,36b29273-c6d0-477a-aca6-6fbe24f538e3,Whiteboard (Firstline)
Office 365 F3,4b585984-651b-448a-9e53-3b10f069cf7f,7547a3fe-08ee-4ccb-b430-5077c5041653,Yammer Enterprise
Office 365 F3 EEA (no Teams),d1f0495b-cb7b-4e11-8b85-daee7e7e5664,90db65a7-bf11-4904-a79f-ef657605145b,Common Data Service for Teams
Office 365 F3 EEA (no Teams),d1f0495b-cb7b-4e11-8b85-daee7e7e5664,4a82b400-a79f-41a4-b4e2-e94f5787b113,Exchange Online Kiosk
Office 365 F3 EEA (no Teams),d1f0495b-cb7b-4e11-8b85-daee7e7e5664,6f23d6a9-adbf-481c-8538-b4c095654487,Microsoft 365 Lighthouse (Plan 1)
Office 365 F3 EEA (no Teams),d1f0495b-cb7b-4e11-8b85-daee7e7e5664,199a5c09-e0ca-4e37-8f7c-b05d533e1ea2,Microsoft Bookings
Office 365 F3 EEA (no Teams),d1f0495b-cb7b-4e11-8b85-daee7e7e5664,f07046bd-2a3c-4b96-b0be-dea79d7cbfb8,Microsoft Forms (Plan F1)
Office 365 F3 EEA (no Teams),d1f0495b-cb7b-4e11-8b85-daee7e7e5664,73b2a583-6a59-42e3-8e83-54db46bc3278,Microsoft Kaizala Pro
Office 365 F3 EEA (no Teams),d1f0495b-cb7b-4e11-8b85-daee7e7e5664,b737dad2-2f6c-4c65-90e3-ca563267e8b9,Microsoft Planner
Office 365 F3 EEA (no Teams),d1f0495b-cb7b-4e11-8b85-daee7e7e5664,94065c59-bc8e-4e8b-89e5-5138d471eaff,Microsoft Search
Office 365 F3 EEA (no Teams),d1f0495b-cb7b-4e11-8b85-daee7e7e5664,8c7d2df8-86f0-4902-b2ed-a0458298f3b3,Microsoft StaffHub
Office 365 F3 EEA (no Teams),d1f0495b-cb7b-4e11-8b85-daee7e7e5664,882e1d05-acd1-4ccb-8708-6ee03664b117,Mobile Device Management for Office 365
Office 365 F3 EEA (no Teams),d1f0495b-cb7b-4e11-8b85-daee7e7e5664,db4d623d-b514-490b-b7ef-8885eee514de,Nucleus
Office 365 F3 EEA (no Teams),d1f0495b-cb7b-4e11-8b85-daee7e7e5664,e95bec33-7c88-4a70-8e19-b10bd9d0c014,Office for the Web
Office 365 F3 EEA (no Teams),d1f0495b-cb7b-4e11-8b85-daee7e7e5664,c63d4d19-e8cb-460e-b37c-4d6c34603745,Office Mobile Apps for Office 365
Office 365 F3 EEA (no Teams),d1f0495b-cb7b-4e11-8b85-daee7e7e5664,7f6f28c2-34bb-4d4b-be36-48ca2e77e1ec,Project for Office (Plan F)
Office 365 F3 EEA (no Teams),d1f0495b-cb7b-4e11-8b85-daee7e7e5664,902b47e5-dcb2-4fdc-858b-c63a90a2bdb9,SharePoint Kiosk
Office 365 F3 EEA (no Teams),d1f0495b-cb7b-4e11-8b85-daee7e7e5664,afc06cb0-b4f4-4473-8286-d644f70d8faf,Skype for Business Online (Plan 1)
Office 365 F3 EEA (no Teams),d1f0495b-cb7b-4e11-8b85-daee7e7e5664,a23b959c-7ce8-4e57-9140-b90eb88a9e97,Sway
Office 365 F3 EEA (no Teams),d1f0495b-cb7b-4e11-8b85-daee7e7e5664,80873e7a-cd2a-4e67-b061-1b5381a676a5,To-Do (Firstline)
Office 365 F3 EEA (no Teams),d1f0495b-cb7b-4e11-8b85-daee7e7e5664,a82fbf69-b4d7-49f4-83a6-915b2cf354f4,Viva Engage Core
Office 365 F3 EEA (no Teams),d1f0495b-cb7b-4e11-8b85-daee7e7e5664,b76fb638-6ba6-402a-b9f9-83d28acb3d86,Viva Learning Seeded
Office 365 F3 EEA (no Teams),d1f0495b-cb7b-4e11-8b85-daee7e7e5664,36b29273-c6d0-477a-aca6-6fbe24f538e3,Whiteboard (Firstline)
Office 365 F3 EEA (no Teams),d1f0495b-cb7b-4e11-8b85-daee7e7e5664,7547a3fe-08ee-4ccb-b430-5077c5041653,Yammer Enterprise
Office 365 F3 EEA (no Teams),d1f0495b-cb7b-4e11-8b85-daee7e7e5664,ca6e61ec-d4f4-41eb-8b88-d96e0e14323f,Common Data Service
Office 365 F3 EEA (no Teams),d1f0495b-cb7b-4e11-8b85-daee7e7e5664,31cf2cfc-6b0d-4adc-a336-88b724ed8122,Microsoft Azure Rights Management Service
Office 365 F3 EEA (no Teams),d1f0495b-cb7b-4e11-8b85-daee7e7e5664,3ffba0d2-38e5-4d5e-8ec0-98f2b05c09d9,Microsoft Stream for Office 365 F3
Office 365 F3 EEA (no Teams),d1f0495b-cb7b-4e11-8b85-daee7e7e5664,e0287f9f-e222-4f98-9a83-f379e249159a,Power Apps for Office 365 F3
Office 365 F3 EEA (no Teams),d1f0495b-cb7b-4e11-8b85-daee7e7e5664,bd91b1a4-9f94-4ecf-b45b-3a65e5c8128a,Power Automate for Office 365 F3
Office 365 F3 EEA (no Teams),d1f0495b-cb7b-4e11-8b85-daee7e7e5664,ba2fdb48-290b-4632-b46a-e4ecc58ac11a,Power Virtual Agents for Office 365
Office 365 F3_USGOV_GCCHIGH,74039b88-bd62-4b5c-9d9c-7a92bbc0bfdf,90db65a7-bf11-4904-a79f-ef657605145b,Common Data Service for Teams
Office 365 F3_USGOV_GCCHIGH,74039b88-bd62-4b5c-9d9c-7a92bbc0bfdf,4a82b400-a79f-41a4-b4e2-e94f5787b113,Exchange Online Kiosk
Office 365 F3_USGOV_GCCHIGH,74039b88-bd62-4b5c-9d9c-7a92bbc0bfdf,59fb5884-fdec-40bf-aa7f-89e2bae79a7a,Microsoft Forms (Plan F1) for GCCHigh
Office 365 F3_USGOV_GCCHIGH,74039b88-bd62-4b5c-9d9c-7a92bbc0bfdf,b737dad2-2f6c-4c65-90e3-ca563267e8b9,Microsoft Planner
Office 365 F3_USGOV_GCCHIGH,74039b88-bd62-4b5c-9d9c-7a92bbc0bfdf,fc9f7921-4ca5-42c6-8533-1b84c4ee496b,Microsoft Search for Arlington
Office 365 F3_USGOV_GCCHIGH,74039b88-bd62-4b5c-9d9c-7a92bbc0bfdf,9953b155-8aef-4c56-92f3-72b0487fce41,Microsoft Teams for GCCHigh
Office 365 F3_USGOV_GCCHIGH,74039b88-bd62-4b5c-9d9c-7a92bbc0bfdf,e95bec33-7c88-4a70-8e19-b10bd9d0c014,Office for the Web
Office 365 F3_USGOV_GCCHIGH,74039b88-bd62-4b5c-9d9c-7a92bbc0bfdf,c63d4d19-e8cb-460e-b37c-4d6c34603745,Office Mobile Apps for Office 365
Office 365 F3_USGOV_GCCHIGH,74039b88-bd62-4b5c-9d9c-7a92bbc0bfdf,902b47e5-dcb2-4fdc-858b-c63a90a2bdb9,SharePoint Kiosk
Office 365 F3_USGOV_GCCHIGH,74039b88-bd62-4b5c-9d9c-7a92bbc0bfdf,afc06cb0-b4f4-4473-8286-d644f70d8faf,Skype for Business Online (Plan 1)
Office 365 F3_USGOV_GCCHIGH,74039b88-bd62-4b5c-9d9c-7a92bbc0bfdf,ca6e61ec-d4f4-41eb-8b88-d96e0e14323f,Common Data Service
Office 365 F3_USGOV_GCCHIGH,74039b88-bd62-4b5c-9d9c-7a92bbc0bfdf,3ffba0d2-38e5-4d5e-8ec0-98f2b05c09d9,Microsoft Stream for Office 365 F3
Office 365 F3_USGOV_GCCHIGH,74039b88-bd62-4b5c-9d9c-7a92bbc0bfdf,b9f1a92f-d4c7-477b-b64c-e23d7b4e8cf9,Power Apps for Office 365 F3 for GCCHigh
Office 365 F3_USGOV_GCCHIGH,74039b88-bd62-4b5c-9d9c-7a92bbc0bfdf,1db85bca-cd60-4bf5-ae54-641e0778a532,Power Automate for Office 365 F3 for GCCHigh
Office 365 G1 GCC,3f4babde-90ec-47c6-995d-d223749065d1,8eb5e9bc-783f-4425-921a-c65f45dd72c6,Common Data Service - O365 P1 GCC
Office 365 G1 GCC,3f4babde-90ec-47c6-995d-d223749065d1,959e5dec-6522-4d44-8349-132c27c3795a,Common Data Service for Teams_P1 GCC
Office 365 G1 GCC,3f4babde-90ec-47c6-995d-d223749065d1,e9b4930a-925f-45e2-ac2a-3f7788ca6fdd,Exchange Online (Plan 1) for Government
Office 365 G1 GCC,3f4babde-90ec-47c6-995d-d223749065d1,f4cba850-4f34-4fd2-a341-0fddfdce1e8f,Forms for Government (Plan E1)
Office 365 G1 GCC,3f4babde-90ec-47c6-995d-d223749065d1,6e5b7995-bd4f-4cbd-9d19-0e32010c72f0,Insights by MyAnalytics for Government
Office 365 G1 GCC,3f4babde-90ec-47c6-995d-d223749065d1,94065c59-bc8e-4e8b-89e5-5138d471eaff,Microsoft Search
Office 365 G1 GCC,3f4babde-90ec-47c6-995d-d223749065d1,15267263-5986-449d-ac5c-124f3b49b2d6,Microsoft Stream for O365 for Government (E1)
Office 365 G1 GCC,3f4babde-90ec-47c6-995d-d223749065d1,304767db-7d23-49e8-a945-4a7eb65f9f28,Microsoft Teams for Government
Office 365 G1 GCC,3f4babde-90ec-47c6-995d-d223749065d1,882e1d05-acd1-4ccb-8708-6ee03664b117,Mobile Device Management for Office 365
Office 365 G1 GCC,3f4babde-90ec-47c6-995d-d223749065d1,5b4ef465-7ea1-459a-9f91-033317755a51,Office 365 Planner for Government
Office 365 G1 GCC,3f4babde-90ec-47c6-995d-d223749065d1,8f9f0f3b-ca90-406c-a842-95579171f8ec,Office for the Web for Government
Office 365 G1 GCC,3f4babde-90ec-47c6-995d-d223749065d1,4ccb60ee-9523-48fd-8f63-4b090f1ad77a,Office Mobile Apps for Office 365 for GCC
Office 365 G1 GCC,3f4babde-90ec-47c6-995d-d223749065d1,c42aa49a-f357-45d5-9972-bc29df885fee,Power Apps for Office 365 for Government
Office 365 G1 GCC,3f4babde-90ec-47c6-995d-d223749065d1,ad6c8870-6356-474c-901c-64d7da8cea48,Power Automate for Office 365 for Government
Office 365 G1 GCC,3f4babde-90ec-47c6-995d-d223749065d1,f9c43823-deb4-46a8-aa65-8b551f0c4f8a,SharePoint Plan 1G
Office 365 G1 GCC,3f4babde-90ec-47c6-995d-d223749065d1,a31ef4a2-f787-435e-8335-e47eb0cafc94,Skype for Business Online (Plan 2) for Government
Office 365 G1 GCC,3f4babde-90ec-47c6-995d-d223749065d1,5e62787c-c316-451f-b873-1d05acd4d12c,To-Do (Plan 1)
Office 365 G1 GCC,3f4babde-90ec-47c6-995d-d223749065d1,b8afc642-032e-4de5-8c0a-507a7bba7e5d,Whiteboard (Plan 1)
Office 365 G3 GCC,535a3a29-c5f0-42fe-8215-d3b9e1f38c4a,a70bbf38-cdda-470d-adb8-5804b8770f41,Common Data Service for Teams
Office 365 G3 GCC,535a3a29-c5f0-42fe-8215-d3b9e1f38c4a,8c3069c0-ccdb-44be-ab77-986203a67df2,Exchange Online (Plan 2) for Government
Office 365 G3 GCC,535a3a29-c5f0-42fe-8215-d3b9e1f38c4a,d9fa6af4-e046-4c89-9226-729a0786685d,Information Protection and Governance Analytics - Premium
Office 365 G3 GCC,535a3a29-c5f0-42fe-8215-d3b9e1f38c4a,2b815d45-56e4-4e3a-b65c-66cb9175b560,Information Protection and Governance Analytics – Standard
Office 365 G3 GCC,535a3a29-c5f0-42fe-8215-d3b9e1f38c4a,5136a095-5cf0-4aff-bec3-e84448b38ea5,Information Protection for Office 365 - Standard
Office 365 G3 GCC,535a3a29-c5f0-42fe-8215-d3b9e1f38c4a,6e5b7995-bd4f-4cbd-9d19-0e32010c72f0,Insights by MyAnalytics for Government
Office 365 G3 GCC,535a3a29-c5f0-42fe-8215-d3b9e1f38c4a,de9234ff-6483-44d9-b15e-dca72fdd27af,Microsoft 365 Apps for enterprise G
Office 365 G3 GCC,535a3a29-c5f0-42fe-8215-d3b9e1f38c4a,199a5c09-e0ca-4e37-8f7c-b05d533e1ea2,Microsoft Bookings
Office 365 G3 GCC,535a3a29-c5f0-42fe-8215-d3b9e1f38c4a,24af5f65-d0f3-467b-9f78-ea798c4aeffc,Microsoft Forms for Government (Plan E3)
Office 365 G3 GCC,535a3a29-c5f0-42fe-8215-d3b9e1f38c4a,94065c59-bc8e-4e8b-89e5-5138d471eaff,Microsoft Search
Office 365 G3 GCC,535a3a29-c5f0-42fe-8215-d3b9e1f38c4a,304767db-7d23-49e8-a945-4a7eb65f9f28,Microsoft Teams for Government
Office 365 G3 GCC,535a3a29-c5f0-42fe-8215-d3b9e1f38c4a,882e1d05-acd1-4ccb-8708-6ee03664b117,Mobile Device Management for Office 365
Office 365 G3 GCC,535a3a29-c5f0-42fe-8215-d3b9e1f38c4a,5b4ef465-7ea1-459a-9f91-033317755a51,Office 365 Planner for Government
Office 365 G3 GCC,535a3a29-c5f0-42fe-8215-d3b9e1f38c4a,8f9f0f3b-ca90-406c-a842-95579171f8ec,Office for the Web for Government
Office 365 G3 GCC,535a3a29-c5f0-42fe-8215-d3b9e1f38c4a,e7d09ae4-099a-4c34-a2a2-3e166e95c44a,Project for Government (Plan E3)
Office 365 G3 GCC,535a3a29-c5f0-42fe-8215-d3b9e1f38c4a,153f85dd-d912-4762-af6c-d6e0fb4f6692,SharePoint Plan 2G
Office 365 G3 GCC,535a3a29-c5f0-42fe-8215-d3b9e1f38c4a,a31ef4a2-f787-435e-8335-e47eb0cafc94,Skype for Business Online (Plan 2) for Government
Office 365 G3 GCC,535a3a29-c5f0-42fe-8215-d3b9e1f38c4a,2c1ada27-dbaa-46f9-bda6-ecb94445f758,Stream for Office 365 for Government (E3)
Office 365 G3 GCC,535a3a29-c5f0-42fe-8215-d3b9e1f38c4a,c87f142c-d1e9-4363-8630-aaea9c4d9ae5,To-Do (Plan 2)
Office 365 G3 GCC,535a3a29-c5f0-42fe-8215-d3b9e1f38c4a,94a54592-cd8b-425e-87c6-97868b000b91,Whiteboard (Plan 2)
Office 365 G3 GCC,535a3a29-c5f0-42fe-8215-d3b9e1f38c4a,6a76346d-5d6e-4051-9fe3-ed3f312b5597,Azure Rights Management
Office 365 G3 GCC,535a3a29-c5f0-42fe-8215-d3b9e1f38c4a,06162da2-ebf9-4954-99a0-00fee96f95cc,Common Data Service
Office 365 G3 GCC,535a3a29-c5f0-42fe-8215-d3b9e1f38c4a,0a20c815-5e81-4727-9bdc-2b5a117850c3,Power Apps for Office 365 for Government
Office 365 G3 GCC,535a3a29-c5f0-42fe-8215-d3b9e1f38c4a,c537f360-6a00-4ace-a7f5-9128d0ac1e4b,Power Automate for Office 365 for Government
Office 365 G3 without Microsoft 365 Apps GCC,24aebea8-7fac-48d0-8750-de4ee1fde205,a70bbf38-cdda-470d-adb8-5804b8770f41,Common Data Service for Teams
Office 365 G3 without Microsoft 365 Apps GCC,24aebea8-7fac-48d0-8750-de4ee1fde205,8c3069c0-ccdb-44be-ab77-986203a67df2,Exchange Online (Plan 2) for Government
Office 365 G3 without Microsoft 365 Apps GCC,24aebea8-7fac-48d0-8750-de4ee1fde205,d9fa6af4-e046-4c89-9226-729a0786685d,Information Protection and Governance Analytics - Premium
Office 365 G3 without Microsoft 365 Apps GCC,24aebea8-7fac-48d0-8750-de4ee1fde205,2b815d45-56e4-4e3a-b65c-66cb9175b560,Information Protection and Governance Analytics – Standard
Office 365 G3 without Microsoft 365 Apps GCC,24aebea8-7fac-48d0-8750-de4ee1fde205,5136a095-5cf0-4aff-bec3-e84448b38ea5,Information Protection for Office 365 - Standard
Office 365 G3 without Microsoft 365 Apps GCC,24aebea8-7fac-48d0-8750-de4ee1fde205,6e5b7995-bd4f-4cbd-9d19-0e32010c72f0,Insights by MyAnalytics for Government
Office 365 G3 without Microsoft 365 Apps GCC,24aebea8-7fac-48d0-8750-de4ee1fde205,199a5c09-e0ca-4e37-8f7c-b05d533e1ea2,Microsoft Bookings
Office 365 G3 without Microsoft 365 Apps GCC,24aebea8-7fac-48d0-8750-de4ee1fde205,24af5f65-d0f3-467b-9f78-ea798c4aeffc,Microsoft Forms for Government (Plan E3)
Office 365 G3 without Microsoft 365 Apps GCC,24aebea8-7fac-48d0-8750-de4ee1fde205,94065c59-bc8e-4e8b-89e5-5138d471eaff,Microsoft Search
Office 365 G3 without Microsoft 365 Apps GCC,24aebea8-7fac-48d0-8750-de4ee1fde205,304767db-7d23-49e8-a945-4a7eb65f9f28,Microsoft Teams for Government
Office 365 G3 without Microsoft 365 Apps GCC,24aebea8-7fac-48d0-8750-de4ee1fde205,882e1d05-acd1-4ccb-8708-6ee03664b117,Mobile Device Management for Office 365
Office 365 G3 without Microsoft 365 Apps GCC,24aebea8-7fac-48d0-8750-de4ee1fde205,db4d623d-b514-490b-b7ef-8885eee514de,Nucleus
Office 365 G3 without Microsoft 365 Apps GCC,24aebea8-7fac-48d0-8750-de4ee1fde205,5b4ef465-7ea1-459a-9f91-033317755a51,Office 365 Planner for Government
Office 365 G3 without Microsoft 365 Apps GCC,24aebea8-7fac-48d0-8750-de4ee1fde205,8f9f0f3b-ca90-406c-a842-95579171f8ec,Office for the Web for Government
Office 365 G3 without Microsoft 365 Apps GCC,24aebea8-7fac-48d0-8750-de4ee1fde205,4ccb60ee-9523-48fd-8f63-4b090f1ad77a,Office Mobile Apps for Office 365 for GCC
Office 365 G3 without Microsoft 365 Apps GCC,24aebea8-7fac-48d0-8750-de4ee1fde205,e7d09ae4-099a-4c34-a2a2-3e166e95c44a,Project for Government (Plan E3)
Office 365 G3 without Microsoft 365 Apps GCC,24aebea8-7fac-48d0-8750-de4ee1fde205,153f85dd-d912-4762-af6c-d6e0fb4f6692,SharePoint Plan 2G
Office 365 G3 without Microsoft 365 Apps GCC,24aebea8-7fac-48d0-8750-de4ee1fde205,a31ef4a2-f787-435e-8335-e47eb0cafc94,Skype for Business Online (Plan 2) for Government
Office 365 G3 without Microsoft 365 Apps GCC,24aebea8-7fac-48d0-8750-de4ee1fde205,2c1ada27-dbaa-46f9-bda6-ecb94445f758,Stream for Office 365 for Government (E3)
Office 365 G3 without Microsoft 365 Apps GCC,24aebea8-7fac-48d0-8750-de4ee1fde205,6a76346d-5d6e-4051-9fe3-ed3f312b5597,Azure Rights Management
Office 365 G3 without Microsoft 365 Apps GCC,24aebea8-7fac-48d0-8750-de4ee1fde205,06162da2-ebf9-4954-99a0-00fee96f95cc,Common Data Service
Office 365 G3 without Microsoft 365 Apps GCC,24aebea8-7fac-48d0-8750-de4ee1fde205,0a20c815-5e81-4727-9bdc-2b5a117850c3,Power Apps for Office 365 for Government
Office 365 G3 without Microsoft 365 Apps GCC,24aebea8-7fac-48d0-8750-de4ee1fde205,c537f360-6a00-4ace-a7f5-9128d0ac1e4b,Power Automate for Office 365 for Government
Office 365 G5 GCC,8900a2c0-edba-4079-bdf3-b276e293b6a8,bce5e5ca-c2fd-4d53-8ee2-58dfffed4c10,Common Data Service for Teams
Office 365 G5 GCC,8900a2c0-edba-4079-bdf3-b276e293b6a8,89b5d3b1-3855-49fe-b46c-87c66dbc1526,Customer Lockbox for Government
Office 365 G5 GCC,8900a2c0-edba-4079-bdf3-b276e293b6a8,cd31b152-6326-4d1b-ae1b-997b625182e6,Data Classification in Microsoft 365
Office 365 G5 GCC,8900a2c0-edba-4079-bdf3-b276e293b6a8,8c3069c0-ccdb-44be-ab77-986203a67df2,Exchange Online (Plan 2) for Government
Office 365 G5 GCC,8900a2c0-edba-4079-bdf3-b276e293b6a8,a6520331-d7d4-4276-95f5-15c0933bc757,Graph Connectors Search with Index
Office 365 G5 GCC,8900a2c0-edba-4079-bdf3-b276e293b6a8,c4801e8a-cb58-4c35-aca6-f2dcc106f287,Information Barriers
Office 365 G5 GCC,8900a2c0-edba-4079-bdf3-b276e293b6a8,d9fa6af4-e046-4c89-9226-729a0786685d,Information Protection and Governance Analytics - Premium
Office 365 G5 GCC,8900a2c0-edba-4079-bdf3-b276e293b6a8,2b815d45-56e4-4e3a-b65c-66cb9175b560,Information Protection and Governance Analytics – Standard
Office 365 G5 GCC,8900a2c0-edba-4079-bdf3-b276e293b6a8,efb0351d-3b08-4503-993d-383af8de41e3,Information Protection for Office 365 - Premium
Office 365 G5 GCC,8900a2c0-edba-4079-bdf3-b276e293b6a8,5136a095-5cf0-4aff-bec3-e84448b38ea5,Information Protection for Office 365 - Standard
Office 365 G5 GCC,8900a2c0-edba-4079-bdf3-b276e293b6a8,2f442157-a11c-46b9-ae5b-6e39ff4e5849,Microsoft 365 Advanced Auditing
Office 365 G5 GCC,8900a2c0-edba-4079-bdf3-b276e293b6a8,de9234ff-6483-44d9-b15e-dca72fdd27af,Microsoft 365 Apps for enterprise G
Office 365 G5 GCC,8900a2c0-edba-4079-bdf3-b276e293b6a8,f544b08d-1645-4287-82de-8d91f37c02a1,Microsoft 365 Audio Conferencing for Government
Office 365 G5 GCC,8900a2c0-edba-4079-bdf3-b276e293b6a8,a413a9ff-720c-4822-98ef-2f37c2a21f4c,Microsoft 365 Communication Compliance
Office 365 G5 GCC,8900a2c0-edba-4079-bdf3-b276e293b6a8,bf28f719-7844-4079-9c78-c1307898e192,Microsoft 365 Defender
Office 365 G5 GCC,8900a2c0-edba-4079-bdf3-b276e293b6a8,db23fce2-a974-42ef-9002-d78dd42a0f22,Microsoft 365 Phone System for Government
Office 365 G5 GCC,8900a2c0-edba-4079-bdf3-b276e293b6a8,199a5c09-e0ca-4e37-8f7c-b05d533e1ea2,Microsoft Bookings
Office 365 G5 GCC,8900a2c0-edba-4079-bdf3-b276e293b6a8,6dc145d6-95dd-4191-b9c3-185575ee6f6b,Microsoft Communications DLP
Office 365 G5 GCC,8900a2c0-edba-4079-bdf3-b276e293b6a8,6db1f1db-2b46-403f-be40-e39395f08dbb,Microsoft Customer Key
Office 365 G5 GCC,8900a2c0-edba-4079-bdf3-b276e293b6a8,493ff600-6a2b-4db6-ad37-a7d4eb214516,Microsoft Defender for Office 365 (Plan 1) for Government
Office 365 G5 GCC,8900a2c0-edba-4079-bdf3-b276e293b6a8,900018f1-0cdb-4ecb-94d4-90281760fdc6,Microsoft Defender for Office 365 (Plan 2) for Government
Office 365 G5 GCC,8900a2c0-edba-4079-bdf3-b276e293b6a8,843da3a8-d2cc-4e7a-9e90-dc46019f964c,Microsoft Forms for Government (Plan E5)
Office 365 G5 GCC,8900a2c0-edba-4079-bdf3-b276e293b6a8,e26c2fcc-ab91-4a61-b35c-03cdc8dddf66,Microsoft Information Governance
Office 365 G5 GCC,8900a2c0-edba-4079-bdf3-b276e293b6a8,208120d1-9adb-4daf-8c22-816bd5d237e7,Microsoft MyAnalytics for Government (Full)
Office 365 G5 GCC,8900a2c0-edba-4079-bdf3-b276e293b6a8,65cc641f-cccd-4643-97e0-a17e3045e541,Microsoft Records Management
Office 365 G5 GCC,8900a2c0-edba-4079-bdf3-b276e293b6a8,94065c59-bc8e-4e8b-89e5-5138d471eaff,Microsoft Search
Office 365 G5 GCC,8900a2c0-edba-4079-bdf3-b276e293b6a8,304767db-7d23-49e8-a945-4a7eb65f9f28,Microsoft Teams for Government
Office 365 G5 GCC,8900a2c0-edba-4079-bdf3-b276e293b6a8,882e1d05-acd1-4ccb-8708-6ee03664b117,Mobile Device Management for Office 365
Office 365 G5 GCC,8900a2c0-edba-4079-bdf3-b276e293b6a8,d1cbfb67-18a8-4792-b643-630b7f19aad1,Office 365 Advanced eDiscovery for Government
Office 365 G5 GCC,8900a2c0-edba-4079-bdf3-b276e293b6a8,8c098270-9dd4-4350-9b30-ba4703f3b36b,Office 365 Cloud App Security
Office 365 G5 GCC,8900a2c0-edba-4079-bdf3-b276e293b6a8,5b4ef465-7ea1-459a-9f91-033317755a51,Office 365 Planner for Government
Office 365 G5 GCC,8900a2c0-edba-4079-bdf3-b276e293b6a8,8f9f0f3b-ca90-406c-a842-95579171f8ec,Office for the Web for Government
Office 365 G5 GCC,8900a2c0-edba-4079-bdf3-b276e293b6a8,944e9726-f011-4353-b654-5f7d2663db76,Power BI Pro for Government
Office 365 G5 GCC,8900a2c0-edba-4079-bdf3-b276e293b6a8,617b097b-4b93-4ede-83de-5f075bb5fb2f,Premium Encryption in Office 365
Office 365 G5 GCC,8900a2c0-edba-4079-bdf3-b276e293b6a8,9b7c50ec-cd50-44f2-bf48-d72de6f90717,Project for Government (Plan E5)
Office 365 G5 GCC,8900a2c0-edba-4079-bdf3-b276e293b6a8,153f85dd-d912-4762-af6c-d6e0fb4f6692,SharePoint Plan 2G
Office 365 G5 GCC,8900a2c0-edba-4079-bdf3-b276e293b6a8,a31ef4a2-f787-435e-8335-e47eb0cafc94,Skype for Business Online (Plan 2) for Government
Office 365 G5 GCC,8900a2c0-edba-4079-bdf3-b276e293b6a8,92c2089d-9a53-49fe-b1a6-9e6bdf959547,Stream for Office 365  for Government (E5)
Office 365 G5 GCC,8900a2c0-edba-4079-bdf3-b276e293b6a8,3fb82609-8c27-4f7b-bd51-30634711ee67,To-Do (Plan 3)
Office 365 G5 GCC,8900a2c0-edba-4079-bdf3-b276e293b6a8,4a51bca5-1eff-43f5-878c-177680f191af,Whiteboard (Plan 3)
